지점,일시,평균 기온(°C),평균 이슬점온도(°C),평균 현지기압(hPa),평균 풍속(m/s),합계 강수량(mm),평균 전운량,최고 기온(°C),평균 습도(%),평균 해면기압(hPa),중하층 운량,최저 기온(°C)
41,2023-03-31,12.5,4,1015,3.4,,0,21.6,59,1017.7,,6
41,2023-04-01,10.8,5.7,1015.4,3.1,,0,19.6,72,1018.1,,3.8
41,2023-04-02,10.6,7.3,1019.6,3.5,,2.5,20,82,1022.3,,4.1
41,2023-04-03,10,6.7,1022.1,2.6,,4.9,17.2,81,1024.8,4,3.5
41,2023-04-04,10.8,6.3,1019,2,,9.8,16.2,75,1021.7,9.8,5.8
41,2023-04-05,10.5,9.8,1008.2,3,35,10,12.3,95,1010.9,10,8.7
41,2023-04-06,12.9,7.8,1002.2,2.9,1,9.4,19.5,74,1004.9,6.4,7.4
41,2023-04-07,11.6,-3.6,1005.6,5.1,,2.4,16.5,35,1008.3,,6.8
41,2023-04-08,10.8,-6.2,1009.9,3.9,,.4,17.9,31,1012.5,,5.3
41,2023-04-09,12.8,-.2,1010.9,4,,2.8,21.9,44,1013.5,,.6
41,2023-04-10,15.3,5.3,1006.2,2.9,,7.6,22.9,52,1008.9,7,9
41,2023-04-11,13.4,3.3,1001.6,5.1,5,8.5,19.1,55,1004.2,8,9.3
41,2023-04-12,12.7,-7.7,1008,4.3,,.9,18,23,1010.6,,5.8
41,2023-04-13,16.5,-1,1008.7,4.4,,3.9,23.2,31,1011.3,4.2,9.1
41,2023-04-14,13.4,3.1,1010.3,3.1,,7.9,19.7,51,1013,7.5,8.8
41,2023-04-15,7.8,5.8,1004.2,2,15,10,10.8,88,1006.9,10,5
41,2023-04-16,7,5.7,1003,1.8,.5,9.9,8.8,91,1005.7,9.9,5.6
41,2023-04-17,8.1,6.3,1011.6,2.3,0,7.3,13.3,89,1014.3,9.5,3
41,2023-04-18,12,9.4,1008.7,2.1,14,3.9,17.9,85,1011.3,7.8,6.7
41,2023-04-19,12.3,9.4,1007.5,2.6,,2.5,20.3,84,1010.1,,5.9
41,2023-04-20,16.6,5.2,1003,4.9,,3,27.6,54,1005.6,3.3,8.1
41,2023-04-21,14.8,-8.9,1011.6,4.8,,5.5,20.3,19,1014.3,4,10.5
41,2023-04-22,10.9,-2.4,1018.8,3.5,,5.8,15.6,42,1021.5,6.7,6.8
41,2023-04-23,10.7,4.6,1021.3,2.9,,3.1,17.5,68,1024.1,0,3
41,2023-04-24,10.4,3.8,1022.8,2.6,,3.6,16.2,68,1025.6,2.8,4.7
41,2023-04-25,9.2,5.3,1011.6,2.1,0,6.9,13.8,78,1014.3,5.8,4.5
41,2023-04-26,10.6,4.6,1007.3,2.6,,2.1,18.6,69,1010,3.5,4
41,2023-04-27,10.3,5,1014.5,2.1,0,6.4,17.8,73,1017.2,6.8,3.6
41,2023-04-28,14.9,3.5,1010.1,3.3,,6.9,23,52,1012.7,6.3,4.8
41,2023-04-29,11,8.8,1001,2,18,8.8,13.4,87,1003.6,10,9.2
41,2023-04-30,14.5,3.3,1001.6,4.9,,3.3,21.2,48,1004.2,4.3,8.5
41,2023-05-01,15,3.6,1010.3,2.9,,1.9,22.9,51,1012.9,,4.2
41,2023-05-02,15.1,6.2,1016.5,2.3,,8,22.6,59,1019.1,4,6
41,2023-05-03,19.8,7.8,1013.7,3.3,,1.3,29.4,50,1016.3,,9.8
41,2023-05-04,18.5,10.7,1009.5,2.5,,7.3,27.4,62,1012.1,4,10.4
41,2023-05-05,13.4,12.2,1003.8,2,55,10,15.2,93,1006.5,10,11.4
41,2023-05-06,12,8.9,1010.6,2,6,9,16.8,82,1013.3,7.3,8.3
41,2023-05-07,12.6,7.1,1012.4,2.9,,6.5,18.6,71,1015,2.5,6.2
41,2023-05-08,14.7,6.7,1011.2,2.3,,0,22.7,63,1013.8,,5.6
41,2023-05-09,19.8,6.4,1008.3,3.6,,0,29.4,47,1010.9,,9
41,2023-05-10,15.3,6.8,1013.7,2.9,,2.4,23.8,58,1016.3,,8.4
41,2023-05-11,13.8,8.2,1017,2.9,,1.8,20,70,1019.6,,6.2
41,2023-05-12,15.1,11,1012.4,2,,4.4,22.8,78,1015,3.8,9
41,2023-05-13,13.9,11.4,1009.6,2.3,,7.3,19.5,86,1012.3,7.3,9
41,2023-05-14,14.1,12.1,1005.8,2.3,0,10,18.4,88,1008.5,10,11.7
41,2023-05-15,18.6,12.9,1002.9,2.1,,5.9,25.9,72,1005.4,3.3,12
41,2023-05-16,24.4,13.9,1002.5,2.8,,2,35.2,55,1005.1,0,13.8
41,2023-05-17,23.7,14.8,1005.2,3.6,.3,9.1,29.5,58,1007.8,6.1,17.1
41,2023-05-18,17.8,14.3,1009.4,2.9,6,10,22.2,82,1012,10,14.6
41,2023-05-19,17.6,11.8,1009.7,2.5,,4.1,23.2,72,1012.3,6,12.1
41,2023-05-20,15.1,9,1005,2.3,.2,9.1,21.5,69,1007.6,8.6,9.6
41,2023-05-21,21.3,8,1002,4,,7.9,27.6,44,1004.6,2.8,12.8
41,2023-05-22,17.8,8.8,1006.6,2.8,,6.9,23.7,57,1009.2,4.6,11.6
41,2023-05-23,18,8.2,1007.2,3.1,,.8,26.8,58,1009.8,,8.8
41,2023-05-24,18.6,10,1009.5,2.9,,3.8,27.3,60,1012.1,0,9.6
41,2023-05-25,19.1,11.6,1011.3,2.5,,7.6,27.6,65,1013.9,4.5,10.7
41,2023-05-26,21.5,12.6,1011.7,3.3,.5,4,30,61,1014.3,3.5,12.4
41,2023-05-27,18.3,14.1,1013.8,1.6,8,7.6,26.2,79,1016.4,8.3,12.6
41,2023-05-28,17.5,16,1009.3,1.1,12.3,9.1,22.1,91,1011.9,7.3,14.2
41,2023-05-29,20.7,15.6,1008.5,2.6,,6,27.1,75,1011,3,15.1
41,2023-05-30,19,12.2,1010.3,2.4,,6.3,24.3,68,1012.9,0,12.5
41,2023-05-31,18,14,1008.3,2.8,,6.1,24.1,78,1011,3.3,11.4
41,2023-06-01,20.1,14.7,1000.9,2.3,,7.4,29.3,73,1003.5,6.3,15.5
41,2023-06-02,19.5,14.5,999.2,2.9,2,3.9,28.1,75,1001.7,4.2,13.7
41,2023-06-03,20.9,11.4,1002,3.3,,1.5,30.1,59,1004.6,2.3,11.6
41,2023-06-04,20.8,10.1,1004,3.4,0,3.6,30.4,54,1006.5,4.2,12.7
41,2023-06-05,23,13.8,1003.1,4.3,0,4,32,59,1005.7,8,12.3
41,2023-06-06,20,14.6,1001.2,3,1,4.3,25.9,73,1003.8,5.2,15.7
41,2023-06-07,21.2,14.6,1002,2.6,,.4,28.9,68,1004.5,,12
41,2023-06-08,19.4,16.1,999.8,2.5,28,8.6,24.5,82,1002.3,9.8,14.9
41,2023-06-09,19.7,15.3,1000,2.4,5,6,26.6,78,1002.5,5.5,13.1
41,2023-06-10,20,15.5,1003.5,2,0,9.3,23.4,77,1006.1,8.5,14.4
41,2023-06-11,20,17,1003.6,1.8,10,7.9,25.3,84,1006.2,6.8,15.5
41,2023-06-12,19.3,17,1003.9,2.5,,8.6,23.7,87,1006.5,6.6,16.4
41,2023-06-13,19.1,16.4,1001.7,2.8,8,8,25.1,85,1004.3,6.4,15.4
41,2023-06-14,20.2,16.9,1004.3,2.1,,3,25.5,82,1006.9,4.8,14.2
41,2023-06-15,21.3,17.9,1005.7,2.8,,3.4,26.1,82,1008.2,5.4,16
41,2023-06-16,25.8,18.3,1006,2.4,,2,33,66,1008.5,,17.5
41,2023-06-17,27.7,18.5,1005.8,2.9,,.4,35.4,60,1008.3,,18.6
41,2023-06-18,24.6,17.9,1005.8,2.5,,3.3,31.6,67,1008.4,1.8,19.6
41,2023-06-19,22.9,15.7,1006.6,2.6,,4.9,29.1,66,1009.2,0,16.2
41,2023-06-20,19.2,16.9,1005.6,2.3,4,10,21.5,86,1008.2,9.3,17.7
41,2023-06-21,18.1,15.8,1002.1,2.5,10,9.8,21.1,87,1004.7,9.8,15.4
41,2023-06-22,20.3,17,999.6,1.6,0,5.6,27.3,82,1002.2,6,14.4
41,2023-06-23,21.4,18.2,1007.3,2.8,,3.6,26.6,82,1009.9,6,15
41,2023-06-24,22.4,19.5,1011.9,2,,8.5,27.1,84,1014.5,8.5,18.6
41,2023-06-25,23.5,20.2,1010.3,2.6,,7.9,28,82,1012.9,7.5,19.4
41,2023-06-26,21.4,19.9,1005.8,1.9,10,10,24,91,1008.4,10,20.2
41,2023-06-27,25.4,20.8,1001.1,2.3,10,6.8,31.1,77,1003.6,6.6,19.2
41,2023-06-28,27.6,20.8,1000.8,3,,6.1,34.2,68,1003.3,6,20.4
41,2023-06-29,23,20.4,998.7,2,1,7.5,26.7,86,1001.2,10,20.4
41,2023-06-30,23,19.9,999.1,2.6,,3.3,28.7,83,1001.7,4.6,16.9
41,2023-07-01,25.2,21.3,1001,2.1,,3.8,29.6,80,1003.5,,20.7
41,2023-07-02,25.6,21.4,1004.5,2.9,,8.6,30.6,78,1007,7.6,21.5
41,2023-07-03,25.2,21.3,1005.1,2.3,,6.8,30.4,79,1007.6,4.8,21
41,2023-07-04,23.8,21.6,999.4,2.1,0,10,27.1,88,1001.9,10,21.6
41,2023-07-05,26.6,20.2,994.4,3.8,73.1,4.1,33.2,71,996.9,8.3,20.7
41,2023-07-06,27.3,21.1,995.7,3.3,,2.4,34.2,70,998.2,0,18.5
41,2023-07-07,26.1,20.3,999.6,2.3,,1.8,32.6,72,1002.1,,19.7
41,2023-07-08,23.3,20.5,1001.4,1.9,,7.6,28.4,84,1004,9,18.6
41,2023-07-09,23.9,21.3,999.8,2.1,.1,8.9,28,86,1002.3,6.8,20.4
41,2023-07-10,26,21,998,1.9,,5.6,32.1,76,1000.5,5.5,19.8
41,2023-07-11,26.2,21.5,999.5,2.3,.1,7.1,31.8,77,1002,6.6,21.3
41,2023-07-12,25.2,21.4,1001.3,2.1,,7.3,30,81,1003.8,6.8,20.8
41,2023-07-13,24.6,21.9,1001.5,2,2,9.1,30.6,85,1004,8.5,19.8
41,2023-07-14,23.8,22.6,995,2,42,10,26.6,93,997.5,9.8,21.5
41,2023-07-15,25.1,22.9,995.2,2,1,9.5,29.5,88,997.7,6.6,20.9
41,2023-07-16,25.4,21.7,1000.9,2.4,,9.3,29.9,81,1003.4,7.6,20.6
41,2023-07-17,24.9,21,1006.9,2.8,,8.9,30.7,80,1009.4,6.4,19.7
41,2023-07-18,24,21.5,1008,2.3,,8,28.6,86,1010.5,5.1,20
41,2023-07-19,25.4,22.1,1004.8,2,,1.6,31.1,83,1007.3,,20.8
41,2023-07-20,25.5,22.4,1005.7,2,,6.9,31.6,83,1008.3,6.3,20.3
41,2023-07-21,25.1,22.3,1010.3,1.4,,10,28.2,84,1012.8,9.1,22.1
41,2023-07-22,25,22.2,1010.9,1.9,0,9.5,28.6,85,1013.5,8.6,22
41,2023-07-23,24.5,22.7,1003.3,1.5,73,9.6,28.6,90,1005.8,8.5,20.3
41,2023-07-24,26.7,23.5,1002.8,1.8,0,5.5,32.6,84,1005.3,4.8,21.8
41,2023-07-25,27.7,23.7,1006.5,1.9,,4.6,34.1,80,1009,.8,20.8
41,2023-07-26,27.1,23.3,1009.2,2.3,,7.1,32.1,80,1011.7,7,22.1
41,2023-07-27,28.4,23.6,1009,3,0,7.3,34.6,77,1011.5,5.1,21.5
41,2023-07-28,28.9,23.4,1009.1,2.1,,4.8,35.2,73,1011.7,4.8,22.1
41,2023-07-29,26.9,24.2,1010,2.1,6,7.9,33.6,86,1012.5,6.9,22.2
41,2023-07-30,28.1,23,1008.4,1.9,0,9.4,33.6,76,1010.9,8.9,23
41,2023-07-31,27.9,23.8,1009,1.9,,6.5,32.7,79,1011.5,6.1,23.4
41,2023-08-01,28.1,23.9,1007,1.5,,7,33.1,79,1009.6,2.3,22.9
41,2023-08-02,29,23.3,1002,3.5,,6,34.5,73,1004.5,4.3,23.4
41,2023-08-03,30.2,23,999.5,3.5,,2.5,35.5,66,1002,2,22.9
41,2023-08-04,31.3,23.8,997.8,2.1,,3.9,37.5,67,1000.3,.8,24.9
41,2023-08-05,28.1,24.1,996.6,2.4,,8,33.6,80,999.1,5.6,24
41,2023-08-06,23.6,22.3,998.9,2.1,5.1,10,25.7,93,1001.4,10,21.9
41,2023-08-07,22.4,21.2,1001.8,2,13.2,10,25.5,93,1004.3,10,19.8
41,2023-08-08,23.2,21.3,1003.8,1.8,.8,10,26.6,90,1006.4,8.4,20.1
41,2023-08-09,22.9,21.3,1005.7,1.3,.6,10,25.5,91,1008.2,10,20.3
41,2023-08-10,22.7,21.9,999.4,2.3,55,10,24.3,95,1001.9,10,20.6
41,2023-08-11,23,21.8,997.1,2.8,16,10,25.5,93,999.6,10,21.4
41,2023-08-12,22.3,21,1002.3,1.6,3,10,25.4,92,1004.8,10,19.8
41,2023-08-13,23,22,1003.6,1.5,1.9,10,25.5,94,1006.1,10,20.3
41,2023-08-14,22.5,21.8,1005.7,1.4,2.4,10,24.1,96,1008.3,10,20.9
41,2023-08-15,21.8,20.4,1005.2,1.6,3,10,25.2,92,1007.8,10,18.8
41,2023-08-16,25.2,21.8,1002.5,2.6,,6.8,31,82,1005,5.3,19.6
41,2023-08-17,25.2,22.1,1003.2,2.6,,3.1,30.9,84,1005.7,4.2,20.2
41,2023-08-18,25.1,22.7,1005,2.1,,4.1,30.1,87,1007.5,4.8,21.3
41,2023-08-19,25.9,23.2,1007.6,2,,6.1,31.2,85,1010.1,7.8,21.8
41,2023-08-20,26.5,23.6,1009,2.3,,8,31.2,84,1011.5,6.4,22.3
41,2023-08-21,25.8,24.1,1005.2,1.6,12,10,30.5,91,1007.7,9.8,22.8
41,2023-08-22,24.7,23.7,1000.5,1.9,53,10,26.6,94,1003,10,23.1
41,2023-08-23,23.4,22.4,1003.7,1.8,55,10,24.8,94,1006.2,9.1,22.2
41,2023-08-24,22.5,21,1006.3,1.6,17,9.1,26,91,1008.9,8.9,19.3
41,2023-08-25,24.4,21.9,1002.8,1.4,3,5.4,29.8,86,1005.3,7.8,20.2
41,2023-08-26,24.2,21.2,1006,1.9,,7,29.8,85,1008.6,8.8,18.8
41,2023-08-27,23.8,21.5,1008.1,1.6,,9.8,27.1,87,1010.7,9.8,20.4
41,2023-08-28,20.3,19.8,1008.8,1.6,34,10,22.2,97,1011.4,10,18.8
41,2023-08-29,21.3,20.5,1001.7,1.6,116,9.9,23.8,95,1004.3,9.6,17.2
41,2023-08-30,23.6,20.6,1003.8,1.5,,9.1,29.8,85,1006.3,8.5,18.5
41,2023-08-31,24.1,20.9,1006.5,1.9,,7.4,29.2,83,1009.1,5.8,19.6
41,2023-09-01,24.1,18.1,1007,2.8,,1.5,31.7,72,1009.6,,18.1
41,2023-09-02,22.5,17,1010.1,3.3,,5.1,29.9,73,1012.6,.8,15.7
41,2023-09-03,22.6,19.4,1011.2,2.4,,8,28.5,83,1013.7,5.5,16.4
41,2023-09-04,23.4,20.7,1011.4,2,0,7.8,28.5,85,1014,6.6,19.3
41,2023-09-05,24.8,21.8,1010.3,2.5,,3.9,30.5,84,1012.8,3.3,19.8
41,2023-09-06,23.7,20.8,1011.2,2.3,,3.5,29,84,1013.8,4.2,19.8
41,2023-09-07,22.8,19.6,1013.8,2.3,,3.1,28.6,83,1016.4,,18.6
41,2023-09-08,22.4,19,1011.3,2.5,,.5,28.6,82,1013.9,,16.3
41,2023-09-09,23.7,20.3,1008.8,2.3,,5.5,29.9,82,1011.4,3.5,17.4
41,2023-09-10,23.2,20.1,1009,2.5,,8.5,27.6,83,1011.5,7,19.4
41,2023-09-11,23.5,19.9,1006.8,2.5,,5.4,29.4,81,1009.3,3.8,18.5
41,2023-09-12,25.1,19.5,1007.7,2.4,,5.6,32.7,73,1010.2,4.8,19
41,2023-09-13,20.3,17.5,1011.9,1.6,0,10,23.2,84,1014.5,10,18.6
41,2023-09-14,20.7,17.6,1013.2,2.3,,5.4,26.8,83,1015.8,4.3,15.3
41,2023-09-15,21,18.7,1013.4,2.1,.2,9.3,26,87,1016,8.8,17.4
41,2023-09-16,21.1,20.1,1010.9,.9,9.7,10,23,94,1013.5,10,17.9
41,2023-09-17,22.8,20.8,1008.1,2,6,7.9,28.2,89,1010.7,8.5,18.8
41,2023-09-18,23.8,20.5,1007.7,2.4,5,4.1,30,83,1010.3,5,19.3
41,2023-09-19,23.6,16.5,1007.7,3.4,.4,8.1,31.6,68,1010.2,4.9,16.2
41,2023-09-20,17.2,15.3,1012.4,2,4,10,19.9,89,1015,10,15.7
41,2023-09-21,17.7,14,1010.7,3.1,0,6.4,23.6,81,1013.3,6,13.2
41,2023-09-22,18.9,13.9,1012,2.8,,2.8,27.1,76,1014.7,,10.5
41,2023-09-23,18.7,14.5,1018.7,2.8,,6,25,78,1021.4,4.3,13.7
41,2023-09-24,18.8,15,1019.8,2.4,,7.3,25,79,1022.5,6.4,13.3
41,2023-09-25,19.3,15.1,1015.2,2.1,0,9.8,25.3,78,1017.8,8.6,14.5
41,2023-09-26,20.7,17.1,1012.2,2.1,,8,26.6,81,1014.8,6,14.5
41,2023-09-27,21.2,18.6,1008.6,2.4,,7.8,26.6,86,1011.2,6.1,16
41,2023-09-28,22.8,13.9,1007.9,2.5,,2.9,30.5,63,1010.4,2.5,16.2
41,2023-09-29,18.6,12.1,1010.5,3,,6.6,26.5,67,1013.1,4.4,12.6
41,2023-09-30,20,11.5,1004.5,3.4,0,3.6,28.4,63,1007,7,13.4
41,2023-10-01,19.1,6.9,1008.7,3.5,,1.4,26.4,47,1011.4,,10.4
41,2023-10-02,17.3,7.4,1013.2,3.4,,0,27.5,55,1015.9,,7.2
41,2023-10-03,17.6,9.4,1013.3,2.9,,6.3,26.2,61,1015.9,3.5,11.2
41,2023-10-04,16.4,8.2,1008.3,3.5,0,3.3,23.9,62,1010.9,4.6,9.2
41,2023-10-05,16.4,.3,1011.1,3.8,,0,22.5,34,1013.7,,9.1
41,2023-10-06,16.2,5.4,1013.9,2.9,,2.6,24,51,1016.5,0,7.8
41,2023-10-07,14.6,9.8,1020.4,3,,3.3,23,74,1023,1.5,7.6
41,2023-10-08,13.1,11.3,1022.9,1.9,0,7.4,15.8,89,1025.6,8.3,9.2
41,2023-10-09,14.9,11,1017.8,2.4,0,5.9,22.5,79,1020.5,4.5,8.2
41,2023-10-10,16.1,9.9,1018.1,2.8,0,.4,25.5,71,1020.8,,8.9
41,2023-10-11,15.8,11.4,1021.5,2.1,,4.6,23.5,77,1024.1,3.5,8.2
41,2023-10-12,15.3,8.2,1021.2,2.9,,0,24.8,67,1023.9,,8.8
41,2023-10-13,15.3,10.5,1014.9,2.5,,7.3,22.6,75,1017.6,5,8.2
41,2023-10-14,16,11.6,1006.3,2,,6.8,23.1,77,1008.9,6.8,10.8
41,2023-10-15,17.2,7.7,1003.9,3.4,,0,27.3,58,1006.5,,8
41,2023-10-16,13.5,5.6,1009.9,3.3,,.3,21.3,61,1012.5,,5.5
41,2023-10-17,12.9,6.4,1014.8,3.1,,0,21.5,67,1017.4,,4.9
41,2023-10-18,14.2,9.4,1012.3,2.3,0,7.5,23.3,74,1014.9,10,6.4
41,2023-10-19,17.1,5.6,1009.9,4.4,,8.4,24.1,53,1012.5,7.8,10.2
41,2023-10-20,11,-2.5,1011.2,3.9,,1.8,16.8,40,1013.8,,5.6
41,2023-10-21,9.2,-4.5,1014.4,2.8,,1.4,18.2,42,1017.1,,.8
41,2023-10-22,12.7,3.2,1014.9,4,,0,21.9,54,1017.5,,1
41,2023-10-23,14.5,6.5,1016.6,3.1,,1.9,23.1,61,1019.3,,5.5
41,2023-10-24,15.6,7.6,1013.7,3,,1.5,24.5,62,1016.3,,6.6
41,2023-10-25,17.1,8.4,1011.6,3.1,,0,26,59,1014.2,,7.5
41,2023-10-26,16.9,9.3,1008.9,3.1,,3.6,25.5,63,1011.5,5.8,8.7
41,2023-10-27,12.7,9.1,1013.1,2.6,3,7.4,18.2,79,1015.7,7.8,9.6
41,2023-10-28,12.2,7.9,1016.2,2.5,,4.9,18.2,76,1018.9,6.5,5.3
41,2023-10-29,12.6,8.9,1018.5,2.6,,1.5,19.7,79,1021.2,,7.2
41,2023-10-30,14.6,8.9,1016.4,2.4,,1.6,25,72,1019,,6
41,2023-10-31,16.4,10.9,1014.2,2.9,,6.1,24.5,73,1016.8,4.8,8.3
41,2023-11-01,17.6,13,1010.8,1.6,9,6.5,24.5,77,1013.5,7,11.3
41,2023-11-02,14.1,12.9,1011.4,1.4,0,9.5,17,92,1014.1,8.8,11.8
41,2023-11-03,14.6,11.9,1011,2.4,2,8.1,21.1,84,1013.7,5.8,10.5
41,2023-11-04,12,8.3,1022.2,1.1,0,10,13.6,78,1024.9,10,8.8
41,2023-11-05,11.5,10.4,1017.6,1.3,21,10,12.6,93,1020.3,10,10.1
41,2023-11-06,12.5,6.9,997.9,6.6,47.6,8.4,19,71,1000.5,8.4,4.6
41,2023-11-07,5.4,-2.3,1011.1,3.1,,.1,14.1,59,1013.9,,.2
41,2023-11-08,7.9,3.1,1019.8,2,0,4.8,15.2,73,1022.5,6,0
41,2023-11-09,9.4,5.1,1014.8,2.6,2,5.1,13.5,76,1017.5,6.8,6
41,2023-11-10,4.3,-8.6,1020.2,6.1,,0,8.9,39,1022.9,,-.2
41,2023-11-11,.9,-5.7,1024.2,2.3,,1.1,8.7,63,1027,,-5.4
41,2023-11-12,1.5,-3.4,1022.3,3,,1.9,8.2,72,1025.1,,-4.6
41,2023-11-13,3.3,-5.9,1019.9,3,,0,13.4,55,1022.6,,-5.3
41,2023-11-14,4,-1.4,1020.5,2,,3.5,12.5,70,1023.2,.8,-3.3
41,2023-11-15,5,-.4,1021.7,2.1,,0,14,72,1024.5,,-2.2
41,2023-11-16,4.6,2.5,1014.6,1.6,0,9.4,9,86,1017.4,9.4,.7
41,2023-11-17,2.6,-9.8,1006.8,5,,2.1,7.3,40,1009.5,4.3,-.4
41,2023-11-18,4.7,-8.1,1006.9,6.4,,1.4,12.3,40,1009.6,,-2.9
41,2023-11-19,8.9,-3.7,1008.6,6,,.8,14.1,41,1011.2,,2.7
41,2023-11-20,4.6,-4.1,1017.3,2.3,,0,13.6,55,1020,,-1.6
41,2023-11-21,8,-.6,1013.5,2.8,,0,20.5,59,1016.2,,-1.8
41,2023-11-22,7.4,3.6,1010.6,1.9,,3.8,14.8,77,1013.4,,.6
41,2023-11-23,8.3,-.7,1006.1,5.3,,2.8,14.5,57,1008.8,4.3,3.6
41,2023-11-24,-1.7,-13.9,1020.3,5.3,,0,3.5,40,1023.1,,-4.9
41,2023-11-25,-2.9,-12.3,1027.4,2.8,,1.3,4.1,51,1030.3,,-10.4
41,2023-11-26,1.5,-3.8,1019,2,,7.4,8.2,68,1021.8,6.9,-4.7
41,2023-11-27,4.9,.4,1008.1,2.6,0,5.3,10.5,75,1010.9,5,.4
41,2023-11-28,-.4,-12.9,1013.2,3.6,,0,3.4,39,1016,,-3.8
41,2023-11-29,-2.1,-15.5,1017.9,3.8,,0,3.7,36,1020.7,,-6.6
41,2023-11-30,-4,-15.1,1020.9,3.1,,0,2.2,43,1023.7,,-8.7
41,2023-12-01,-2.8,-11.4,1018.6,3.1,,0,4.9,56,1021.5,,-10.3
41,2023-12-02,-.7,-9.1,1017.5,4,,1.8,8.9,55,1020.4,,-10
41,2023-12-03,-.5,-9.1,1020.5,3,,0,6.9,53,1023.3,,-8
41,2023-12-04,1.6,-3.4,1014.8,2.5,,4.5,12.6,71,1017.6,5.2,-6.7
41,2023-12-05,3.6,0,1013.6,1.6,,2.9,11.2,79,1016.4,4.8,-2.4
41,2023-12-06,3.5,1.7,1004.9,1.9,.8,4.8,10.8,89,1007.6,9.5,-1.8
41,2023-12-07,5.3,-4.9,1006.6,3.9,,1.3,10.4,49,1009.3,,-.8
41,2023-12-08,4,.7,1007.5,1.9,,7,9.2,80,1010.3,8,-1.2
41,2023-12-09,7,.2,1012.5,1.9,,1.9,17.4,68,1015.2,3.8,.6
41,2023-12-10,4.4,3,1024.5,1.5,0,9,7.1,91,1027.3,9,.8
41,2023-12-11,.9,.1,1025,2.5,7.1,10,3.8,94,1027.8,10,-1.7
41,2023-12-12,-.3,-1.1,1022.4,1.6,4,10,2.5,95,1025.2,10,-3.8
41,2023-12-13,-.2,-1.4,1026.6,1.5,,6,3.9,92,1029.4,9.6,-6.8
41,2023-12-14,1.1,.6,1027.3,1.1,2.1,10,3,97,1030.1,10,-.3
41,2023-12-15,-.7,-1.2,1015.8,.5,7.9,10,1.9,96,1018.6,10,-2.6
41,2023-12-16,-5.6,-10.2,1012,3.9,8,4.1,-1,72,1014.8,8.3,-12.1
41,2023-12-17,-11.9,-20.4,1024.7,4.8,,0,-6.7,51,1027.7,,-17.2
41,2023-12-18,-13.2,-16.9,1028.6,2.9,,0,-3.5,76,1031.6,,-21.8
41,2023-12-19,-9.3,-12.8,1024.1,2.1,,1,-1.4,78,1027,,-16.1
41,2023-12-20,-9.4,-16.3,1019.4,3.8,,0,-3,58,1022.3,,-16.6
41,2023-12-21,-12,-18.3,1020.8,3.6,,0,-5.4,61,1023.8,,-18.4
41,2023-12-22,-13.4,-17.4,1026.5,2.1,,0,-5.4,73,1029.4,,-20.2
41,2023-12-23,-10.5,-14.9,1029.5,2.1,,2.6,-1.3,71,1032.4,3.5,-19.2
41,2023-12-24,-7.6,-11.3,1025.2,2.1,,1,.5,77,1028.1,,-14.4
41,2023-12-25,-5.9,-10.2,1021.4,2,,1,2.7,73,1024.3,,-12
41,2023-12-26,1.6,-8.4,1020.6,5.3,,1.3,7.1,49,1023.4,,-12.3
41,2023-12-27,-3,-6.7,1028.2,2.4,,5,3.1,77,1031.1,6.2,-10.8
41,2023-12-28,-2.6,-5.9,1022.5,1.9,,1.6,5.4,80,1025.4,,-10.1
41,2023-12-29,-2.6,-5.4,1020,1.8,,2.4,5.7,83,1022.9,0,-10
41,2023-12-30,-.9,-2.2,1015.7,1.9,.7,9.1,3,91,1018.5,7.5,-6.5
41,2023-12-31,1,.6,1016.4,1.3,3.3,10,2.9,97,1019.2,10,-1
41,2024-01-01,.7,.1,1023.5,1.3,.6,8.3,3.8,96,1026.3,9.5,-3
41,2024-01-02,-1.1,-3.8,1016.5,1.8,,0,6.7,84,1019.3,,-5
41,2024-01-03,-.1,-2.7,1014.4,1.5,,3.5,5.6,84,1017.2,,-4.7
41,2024-01-04,-1.4,-3.9,1014.7,2.8,,1.6,4.6,85,1017.5,,-8.8
41,2024-01-05,1.9,-3.7,1012.6,3.6,,1.1,8.7,69,1015.3,,-4
41,2024-01-06,-.9,-9.1,1016.2,3.1,,0,5.1,57,1019,,-7.1
41,2024-01-07,-5.2,-17.2,1019.2,5.8,,0,-1.5,39,1022.1,,-9.2
41,2024-01-08,-6.6,-13.9,1019.8,2.8,,.8,.5,58,1022.7,,-15.6
41,2024-01-09,-2.9,-7.3,1014,2.6,,1.6,5.1,72,1016.9,,-9
41,2024-01-10,-3.6,-7.7,1016.9,2.4,,0,4.1,75,1019.8,,-10.6
41,2024-01-11,1.9,-6.1,1009,5.1,,.4,7.1,57,1011.8,,-10.5
41,2024-01-12,.6,-8.9,1012,2.9,,0,5.3,50,1014.8,,-6.8
41,2024-01-13,-2.3,-12.5,1020.4,3,,1,3.6,48,1023.3,,-8.5
41,2024-01-14,-1.5,-11.5,1015.9,4.8,,1,8.4,51,1018.7,,-8.4
41,2024-01-15,-2.7,-13.1,1021.1,3.3,,0,4.6,47,1024,,-10
41,2024-01-16,-3.4,-9.5,1026.5,2.3,,0,4.2,64,1029.3,,-9.8
41,2024-01-17,-.1,-5.3,1018.3,2,,6.8,6.5,69,1021.1,8.2,-8.3
41,2024-01-18,2.1,-1,1023.3,2,0,6.9,6.3,80,1026.1,7,-3
